product_id,review_rating,reviewer_name,review_title,review_text,review_date,verified_buyer,helpful_votes
746,5,Chinmayee Moharana,mcaffein body scrub,Highly recommend,"4 Aug, 2024",True,0
747,5,Nikhar Garg,GOOD,GOOD,"21 Dec, 2023",False,0
767,5,Tejaswini Pardeshi,Loved It,Loved it highly pigmented!,"11 Sep, 2025",True,0
767,5,sidda prathyusha,Not available,Really it's just wowwww 🤩,"22 Apr, 2024",False,2
767,5,shahinas Mumtaz,highly pigmented,its really superb and worth the price,"26 Jul, 2025",True,0
767,5,Ima sarfaraz,good,I love ❤️  this,"2 Nov, 2023",False,0
769,4,Sherin Jose,Best styling products for Curly Hair,I loved the new packaging but the compromise on quantity is a bit hard to digest. The 50g combo is too...,"5 Aug, 2025",True,0
771,5,Carol R.,Shadowstix sticks,The shadow stick really does “stick”. It’s long wearing and doesn’t crease.,"23 Jul, 2025",False,0
771,5,Catherine W.,I love fenty eye shadow,"I love fenty eye shadow sticks. They are soft, smooth, vibrant, and are very easy to apply. I am very ...","25 Jul, 2025",False,0
774,5,Simi Chouhan,Tulips cotton pads,Great quality at a great price.. highly recommended,"18 Apr, 2025",True,0
774,5,ASHMITA BANERJEE,Good quality,The cotton pads are of good quality & thank you Tira for the discount.,"3 Jul, 2025",True,0
775,5,fathima jumanah,Glitters are very smooth and blendable,"First of all, this is no hard chunky glitter, so won't scracth your eyes while removing. And if you'...","13 Jul, 2025",True,3
775,5,Simmi Sarwara,amazing ,Good 😘,"6 Jan, 2024",True,0
775,5,Isha Agrawal,Just amazingg!!,I really love this palette. All the shades are very beautiful and pigmented!,"26 Jan, 2025",True,0
775,5,saee jagdale,Rom&Nd Rom&Nd Better Than Eyeshadow Palette - 03 Rosebud Garden (7.5g),love this ❤ !!!,"22 Jan, 2025",True,0
775,4,Tanishka Vashee,good product,"This has become my go to palette for everyday makeup, it’s subtle and it’s pretty! The only thing is...","16 Feb, 2024",True,2
775,5,Harshita Nishesh,mahogany garden ,"Such a pretty palette with brown tones. Looks great with everyday outfits 
Might not work for darker...","27 Nov, 2023",True,5
782,5,Khyati Nathani,kajal,An iconic Kajal as the name suggests,"1 Feb, 2024",True,2
783,2,Sonja,Hola bronzer,"Excellent product! It is no wonder it has been on market for so long. The only complaint , and it is...","18 Mar, 2023",False,1
783,5,CutiePie,Destiny!,"Cute box, easy to travel with, small, and affordable! I love it, it matches my skin tone perfectly!","16 Feb, 2023",False,0
783,5,CSGreen,Awesome Product,"I really like this product. It has good pigmentation and doesn't wear off too fast. However, I got t...","23 Jun, 2021",False,0
783,5,Isla,The perfect bronzer,This bronzer is unmatched. I've tried a few different bronzers but I keep coming back to this one. I...,"2 May, 2020",False,0
783,5,GEORGINA,Perfect,It warms your skin up instantly!!!,"11 Nov, 2024",False,0
783,4,Kat,Hoola Matte bronzer mini,It used to be bigger size it would come with a brush and a mirror inside before they made it like th...,"14 Mar, 2023",False,0
783,5,Cass,A classic for a reason,Really glad benefit hasn't done to their classic bronzer what they did to their box of blushes..this...,"3 Dec, 2022",False,0
783,4,Shakira,Great bronzer,excellent bronzer blends really well and can be applied lightly or built up for a more dramatic look...,"7 Apr, 2021",False,0
783,5,Bronie,LITERAL.HOLY.GRAIL.,This product is my literal holy grail. After a friend recommended it to me I tried it in the mini si...,"2 Nov, 2019",False,0
784,5,Anvesha Dorjay,Lightweight and pretty,Very good product... can be used as lip tint and cheek tint and very lightweight... but not for chap...,"8 Sep, 2025",True,0
784,4,Sheena T,Doesn't last too long but good for the price,I have the orange and cherry shades. Love the orange but it is super light and only good for fair to...,"1 Aug, 2025",True,2
784,5,Nausheen Fatima,Awesome,Very nice tint its one of my fav,"9 Jul, 2025",True,0
784,4,shagufta alam,cherry aide- beautiful shade,i liked the color but has a particular smell that i didn't really like. Dries off really fast so ble...,"5 Jun, 2025",True,3
786,4,simu bhujel,Good,Best,"23 Apr, 2025",True,0
790,5,Hima Gupta,one of the best kajals.. so creamy and glides on the eye like a breeze,so creamy and so good,"1 Mar, 2025",True,1
792,4,Bhakti S,Really too damn good,"- Very light weight, so doesn't feel like you're wearing something on lips - But I must say it is not ...","7 Sep, 2025",True,0
794,5,Samia Hasan,amazing quality!!!,Great quality brushes at amazing price.,"9 Sep, 2025",True,0
794,5,Gargi Marwah,Great for beginners,Products blend without looking patchy,"26 Aug, 2025",True,0
794,5,Risha Kaushik,Very fluffy and soft.,"The material is of good quality, doesn't feel like cheap plastic or hair at all. I love the design t...","7 Aug, 2025",True,3
794,5,Amanda Gomes,Great product!,Soft and lightweight brushes that work well with my beginner skills,"24 Jun, 2025",True,1
794,5,Ashiana Mehra,A steal,For this price point- Good quality,"11 Aug, 2025",True,0
794,5,Laxmi Sharma,So soft,These brushes are so soft and so aesthetically pleasing. I love how it's affordable and gets the job...,"18 May, 2025",True,2
794,5,Vedanti Saxena,Very pretty!,The handle design is cute and unique and the brushes are so soft! Work equally well for powder and l...,"9 Feb, 2025",True,0
796,5,sanjana More,primer,box was little damage,"16 Mar, 2025",True,0
797,5,sammy_wal_8973,One of my favorites!,"One of my favorite perfumes. It’s a fruity floral with the top key notes being green pear, strawberr...","6 May, 2025",False,0
797,5,berlyn_9040,"Burberry Her Eau de Toilette is a fruity, vibrant",Burberry Her Eau de Toilette is a beautifully fruity and complex fragrance that I absolutely adore. ...,"8 Jan, 2025",False,0
797,5,lauraf622,LOVE this scent,"I love this scent! Burberry Her EDT is light, fresh, and perfect for every occasion. When I wear thi...","15 Jun, 2024",False,0
797,5,lucys234,Love love love this perfume,I’m not sure I’ve ever gone through a tester of perfume as quick as I did this one. Not because the ...,"16 Mar, 2024",False,0
797,5,emmam559b,Fresh and Bright,Smells like springtime and happiness! This lasts on me forever and I always get compliments. It’s su...,"25 Feb, 2024",False,0
797,5,sadiesaid_9209,My favorite Burberry Her scent!,I finally got my hands on this perfume! This is my favorite Burberry Her scent! I love the glass bot...,"2 Feb, 2025",False,0
797,5,pdub,"So good, I could drink this","The pear is prominent and overall it’s sparkling, bright, and uplifting without being too fruity or ...","17 Oct, 2024",False,0
797,5,neeshas4,Clean and sweet smell,This scent is one of my classics. It’s sweet but not overpowering and lasts all day. Has a very clea...,"13 Apr, 2024",False,0
797,4,erynh8,Smells lovely :),"Light, crisp, spring-y scent! Like green apples and melon ❤️ Going to be my go to spring sent this y...","2 Mar, 2024",False,0
797,5,oyinjasolat,Smells amazing,This smells way better than the pink one. I feel like this is for the girlies that don’t really like...,"22 Feb, 2024",False,0
798,5,Munni Das,Serum,Good product,"14 Aug, 2023",True,2
798,5,Shatakshi Pandey,Good,I've been using this serum from past 2 years and I love this so much that i dont want to switch to a...,"18 Apr, 2025",True,1
798,5,Nida Ali,One of the gentle niacinamide,I always use plum 5% niacinamide as it suits my sensitive acne prone skin and it brightens my skin a...,"13 Nov, 2024",True,1
799,5,Misba Jahan,Works wonders for my skin,Its so goodd,"28 Jan, 2025",True,2
799,5,Bhagyashri Mehta,Best,Phle bar magaye mene ye products bahut hi ache mile or sath me free gift bhi,"24 Apr, 2025",True,2
799,5,Nabanita Halder,great,great product. i got these two with 50%discount. amazing product.,"21 Jan, 2025",True,0
799,1,mythri mr,not upto mark,and also for refund process they'll take too much time I haven't received refund after 2 days,"24 Sep, 2024",True,0
800,5,poonam kumari,BE BODYWISE BODY SCRUB,Highly recommend to everyone must buy and use its done my skin very very smooth,"7 Jul, 2025",True,0
801,4,mousumi sandipan,good product,first dry ho jati hai..,"24 Mar, 2025",True,0
802,5,anuradha sriram,superhit,At first I was apprehensive to buy as I don't want to spend so much for cuticle oil but first week u w...,"12 Mar, 2025",True,0
803,5,fathima sadiya,best makeup brushes,"These are the best makeup brushes I've ever purchased, Bristles are very smooth 👌 if you are looking ...","16 Dec, 2024",True,1
803,5,Saumya Melwani,Perfect starter eyeshadow set,This has all the brushes you need to do your eyeshadow looks. The mascara comb is a great addition. It...,"7 Aug, 2025",True,0
807,1,Aqsa Khan,Bottle was opened and most of its content spilled through packaging,"Great fragrance but this is NOT a gloss, just makes your hair greasy, whether you do it on wet/dry h...","12 Oct, 2024",True,0
807,1,Tamasa halder,Not available,product leaked,"26 Dec, 2023",True,1
807,5,Mehak Aggarwal,perfect,"my hair is of low propensity and dry & frizzy, with which it helped a lot. no more fizzing and give ...","7 Jan, 2025",True,0
807,3,swarnima bisht,hair serum,good fragrance,"12 Sep, 2024",True,0
807,5,Anu Deb,Value for money,Makes my hair smooth and easier to detangle,"25 Mar, 2024",True,1
808,5,Kavya Puthran,Good,smellls like tart strawberry and not too harsh on skin,"18 Aug, 2025",True,0
808,5,sonali bhatia,smells delicious,It smells so good. It gives nostalgia of magic pop 🤍,"2 Feb, 2025",True,0
809,4,Dharini Dilip Kumar,Love it.,"Great colour, the shade works across skin tones. Love this colour and an already looking to get anth...","12 Jul, 2025",True,0
809,5,Diyaana Miraj,Gorgeous purple,Beautiful jamun colour. Vibrant and long lasting!!,"14 Apr, 2025",True,0
809,5,Diyaana Miraj,It's a beautiful shade of rust,The moat beautiful shade of rust colour that i have used. 2 coats are enough to get a beautiful colo...,"14 Apr, 2025",True,0
809,5,Roma Biswas,Champagne Sip-Prettiest shade of pink,"I am obsessed with Champagne Sip, it's the prettiest shade of pink, so elegant. Love Jade Jazz and I...","12 Mar, 2025",True,1
809,5,Diyaana Miraj,Lovely Icy Blue,Fun icy blue colour.... great colour payoff and long lasting,"14 Apr, 2025",True,0
809,5,Diyaana Miraj,Beautiful blue,Love the electric blue colour... two coats give me beautiful finish. Great formula,"14 Apr, 2025",True,0
809,5,Diyaana Miraj,Pretty colour,Great formulation. Very nice colour pay off. Three coats are required for getting the beautiful effe...,"14 Apr, 2025",True,1
810,5,jannat Brar,I like my every product,"thank you for every product, I really enjoy my shopping experience","14 Aug, 2025",True,0
811,5,Nusrat Shaikh,The good packaging,I love it soo much thankyou tira,"1 Jun, 2025",True,0
815,5,Saniya Momin,Actually it’s wow 🤩,Superb with single coat .,"13 Aug, 2025",True,0
815,5,Afreen Shaikh,Mascara,Best product it gives your lashes 10x volume. But isn't waterproof that is also best because it doesn'...,"19 Apr, 2025",True,2
816,5,Priya Yadav,Love it,Love this product,"18 Jan, 2025",True,2
816,5,Tanisha Gupta,Works great,Affordable and leaves the hair shiny and smooth!,"9 Apr, 2024",True,1
816,5,Heena Naaz,I liked it,I liked it very much thanks tira 😊,"15 Jul, 2025",True,0
816,5,Kaushik Dowarah,Feels premium!,"Love everything about the conditioner; the noble eco-friendly idea, the quality,  the smell, etc. So...","19 Oct, 2023",True,0
817,5,Tejaswini Pardeshi,Loved It,Loved it highly pigmented!,"11 Sep, 2025",True,0
817,4,Samika Wadhwani,Blends very well and very good pigment,"it is rather bright, the shade hush hush, but it's very pretty. It won't work for darker skintones. ...","6 Sep, 2025",True,0
817,5,tasneem rangwala,hyper pigmented,this blushers r awesome gud do purchase if u r blusher lover,"5 Sep, 2025",True,0
817,5,Sanskriti Naithani,Very pretty and easily blendable,"pigment is a little less but very good for subtle and natural looking finish, the shade is very nice...","9 Sep, 2025",True,1
817,5,Navpreet Mahrok,Nice shade for dusky complexion,Vry nice shade,"5 Sep, 2025",True,0
817,5,tasneem rangwala,hyper pigmented,this is blushers r fab do try,"5 Sep, 2025",True,1
820,5,sadhna yadav,Not available,100 % perfect color nd pigments is amazing 👏,"18 Oct, 2023",True,0
820,1,meenakshi singh,product damage h or kb se m complain kr rhi hu vps tak nhi liya,product damage h or return bhi nhi kiya abhi tk or na hi regund diya mera lakme ka eye shadow platte b...,"9 Sep, 2024",True,3
822,5,Saima Siddiqui,Favourite for a reason,Its an absolute game changer.,"23 Jun, 2025",True,0
823,5,Shruti Sohane,Flaw-sum awesome ,I loved it it’s miracle for me overnight acne relief no more picking up and having marks left behind t...,"16 Oct, 2023",True,4
823,5,Renu Jaiswal,Best,"Awesome product, doesn't show up on skin , even apply makeup on .. n very effective","19 Jan, 2025",True,1
824,5,rasika kulve,smells delicious,girls go for this. ....its just smell soo goood and yeahh yummy,"9 Jul, 2025",True,0
825,4,Shivangi M,good serum,it has been just 3 days. cant say anything its too early. in 3 days it cant vanish my fine lines n cro...,"4 Feb, 2025",True,4
826,5,Devika Singh,Highly recommend,I love Burberry Her Blossom 🌸 MFK is a great perfumer. Very beautiful feminine scent.,"10 Nov, 2024",True,0
826,5,laureennikkky_,Smells sweet,This perfume smells delightful. It smells like strawberries and cream. It smells sweet powdery in th...,"25 Sep, 2024",False,1
826,3,alliesmellzbigtime,A Francis Kurkdjian collab,"From Fragrantica ""The nose behind this fragrance is Francis Kurkdjian. Top notes are Mandarin Orange...","16 Feb, 2023",False,0
826,3,macchara,Not for me,I bought this because I was told it smelled like something else… but it didn’t. I thought it would b...,"11 Sep, 2022",False,1
826,5,anitab44,Love it!!!,This is my absolute favorite fragrance. I purchased the rollerball travel size to try it and fell in...,"1 Sep, 2022",False,0
826,5,thaonhu,Burberry Her Blossom,"Must try !!!
The Burberry Her Blossom is a delightful, vibrant fragrance that perfectly captures the...","4 Oct, 2024",False,1
826,4,member-1a72b,Girly pretty springtime scent,"As someone who does not enjoy the original Burberry Her EDP, I truly do like this flanker. Blind bou...","11 Apr, 2023",False,1
826,4,member-36a762,Loved the scent,I enjoy the smell of this perfume. It's light and had the fruity floral scent. The only downside is ...,"11 Oct, 2022",False,1
826,5,ulyanab,Review,It was a nice surprise from my husband the other day. He knows my preferences and every time decides...,"2 Sep, 2022",False,0
826,2,ashek13,expected much more,"I really thought this would be THE perfume for me the way people described it, but the first time I ...","22 Aug, 2022",False,0
828,5,Kavita Gowda,Amazing product,"Best ever foundation I bought, such a natural and flawless finish it gives.Go for it without second ...","12 Sep, 2025",True,0
828,5,Ayesha Shaikh,So good,Amazinggggggg,"16 Jul, 2025",True,1
828,5,saloni setia,love it,very nice and worth of money...,"20 Mar, 2025",True,0
828,5,Saniya Shaikh,Awesome product,Love the shade its blend very nicly budget friendly expect frin expensive brands,"3 Sep, 2025",True,0
828,4,Supriya B N,Just like estee lauder(comparable with quality but not quantity),Lightweight runny foundation with medium-full coverage & radiant dewy finish like Estee foun Only 75...,"20 Aug, 2025",True,1
828,5,Abdul Wahid zindran,cmc foundation shade 3,wow this foundation amazing give a very hydrated n dewy glowing on face .,"19 Apr, 2025",True,5
830,4,Nur Afsan,🪞😍,nice,"9 Sep, 2025",True,0
830,5,Bhavishka Kumar,Got rid of my Keratosis pilaris in 2 uses,"excellent for reversing sun damage too, my freckles are gone.","22 Apr, 2025",True,2
830,4,pranjal kadam,best toner,good product it shows result in a first use only,"27 Mar, 2025",True,0
830,4,Ankit Kumar,Nice,Works,"11 Jul, 2025",True,0
830,4,ishwari sangle,Worth the hype?,Yea it's worth it according to price hype size and everything is just fine it gives instant results,"5 Jun, 2025",True,2
830,5,Navya mathew,Excellent product for Dandruff and back acne,It reduced my folliculitis and backne within 1 week,"24 Feb, 2025",True,0
832,5,Nichole,Carry it with me everywhere!,"Absolute perfection. Minimizes pores, controls oils. #newfav","19 Sep, 2023",False,0
832,5,S. C.,Staple!,I have deep skin and it doesn't leave my skin looking ashy. Very nice finish.,"27 Jul, 2025",False,0
832,5,Martha D.,Love it!,Really works. Smooths makeup and seals for lasting fresh look.,"8 Mar, 2023",False,0
832,5,Oindrila Dey,Best,Absorb oil quickly,"27 Aug, 2025",True,0
832,5,Patricia R.,Invisimatte Instant Setting & Blotting Powder,"I LOVVVEEE ❤️ This invisimatte Setting Powder, especially when I don't want to use heavy makeup Foun...","4 Aug, 2025",False,0
832,5,Yvette K.,"I bought the travel size,","I bought the travel size, perfect to carry in my purse. Really nice finishing powder to control the ...","12 Sep, 2025",False,0
832,5,Cherrie B.,This Works!,My forehead is usually a little shiny during my day of wearing makeup so I absolutely love my invisi...,"27 Apr, 2023",False,0
832,2,Jackie,Fragile product / breaks,Breaks too easily. Product works but it’s pretty much useless after if breaks. I’m on my third one.,"18 Mar, 2025",False,0
833,5,Sanchari Ghosh,Worth the price!,I loved using this product. It was my savior. This product instantly transformed my crusty cuticles to...,"2 Jul, 2024",True,0
837,5,Srushti Adepu,woww,"This eyeshadow palette is amazing! The shades are vibrant, blend easily, and last all day. A perfect m...","3 Dec, 2024",True,0
837,1,ritu saroj,thank you tira,very nice product thank you forever 52,"22 Jan, 2025",True,1
843,5,Bhumika Moolchandani,must have!,works wonders on my skin,"18 Aug, 2025",True,0
846,5,leye k,best sunscreen,this is my second time purchase i have oily to normal skin type.. its best gives pinkish glow for thos...,"20 Aug, 2025",True,1
847,5,Asmi Jain,perfect Eyeshadow for glitter,you get all types of Glitter in one pallete never need to buy anything else,"20 Jun, 2025",True,0
847,5,Krisha Shah,The glitter doesn't fall or budge once applied n very easy to blendd,"Loved it very much as a makeup artist this is a mix of poppy n subtle glitters veryyy beautiful , th...","29 Jan, 2025",True,6
847,5,sabhyata verma,A wonderful palette,"Good stay, nice colours, could have some green or blue in it. Otherwise very pretty","22 Jul, 2025",True,0
847,5,Shivani R,THE ONLY GLITTER PALETTE YOU NEED,UNIQUE GLITTERS!! You can create a subtle to glam look. Little goes a long way as they are highly pi...,"29 Jan, 2025",True,0
847,5,Sumedha Rawat,That one palette that everyone must have,Not a makeup girly but who doesn't like shimmers on the eyes . Just love it . All the shades are so ...,"12 Jan, 2025",True,4
847,5,Tanishka Vashee,stuff of dreams,"It’s so so so so shiny and beautiful, photos don’t do it justice. And the glitters are really smooth...","13 Mar, 2024",True,1
848,4,Dharini Dilip Kumar,Love it.,"Great colour, the shade works across skin tones. Love this colour and an already looking to get anth...","12 Jul, 2025",True,0
848,5,Diyaana Miraj,Gorgeous purple,Beautiful jamun colour. Vibrant and long lasting!!,"14 Apr, 2025",True,0
848,5,Diyaana Miraj,It's a beautiful shade of rust,The moat beautiful shade of rust colour that i have used. 2 coats are enough to get a beautiful colo...,"14 Apr, 2025",True,0
848,5,Roma Biswas,Champagne Sip-Prettiest shade of pink,"I am obsessed with Champagne Sip, it's the prettiest shade of pink, so elegant. Love Jade Jazz and I...","12 Mar, 2025",True,1
848,5,Diyaana Miraj,Lovely Icy Blue,Fun icy blue colour.... great colour payoff and long lasting,"14 Apr, 2025",True,0
848,5,Diyaana Miraj,Beautiful blue,Love the electric blue colour... two coats give me beautiful finish. Great formula,"14 Apr, 2025",True,0
848,5,Diyaana Miraj,Pretty colour,Great formulation. Very nice colour pay off. Three coats are required for getting the beautiful effe...,"14 Apr, 2025",True,1
849,1,Subhadip Sen,Damag,No return option,"1 Sep, 2024",True,1
850,5,Mansi Bhadoria,loved it!,stores lots of stuff.. perfect for daily use or for short trips to store essential makeup items,"10 Aug, 2025",True,0
850,5,Durga Agoni,Looks beautiful and classy,Medium sized bag Classy luxurious spacious Sturdy material Has zips at two sides,"18 Mar, 2025",True,2
851,1,Bobbie,Within two days it smelled.,It seemed fine and then it within 48 it smelled ridiculously mildewy and so gross. This is the cheapes...,"6 Sep, 2025",False,0
851,5,Christine V.,Wedding lipstick!,"I found my wedding lipstick! As mother of the bride, I didn’t want to constantly be reapplying on that...","12 Sep, 2025",False,0
852,5,Aditi Chitpur,Great for everyday use!,"Used for lashes and brows for weeks now, very lightweight and non sticky, dries quickly too. Stays for...","23 Jun, 2025",True,1
853,3,Ridhi aggarwal,ok ok product,not recommend this product to you as it is not highly pigmented smugs easily but sometimes I think wha...,"24 Nov, 2024",True,4
853,3,akansha raghywanshi,pigmented,not that pigmented but okaish ac to price,"4 Jan, 2025",True,3
853,5,deepansha mathur,Satisfied,stays for long & worth the price.,"9 Aug, 2024",True,1
854,5,Pooja Shintre,beautiful formula,"ABH has the best cream blushes, in love with it.","29 Jul, 2023",True,2
856,5,Sneha Gwal,awesome ,it's so sood and dewy gives instant finish so a yes for me also a lil amount contains whole face so ...,"10 Mar, 2024",True,5
856,4,fathima hiba,good product,good,"28 Oct, 2023",True,0
856,5,Shilpa Moily,Best Sunscreen till date,"Best sunscreen I've used. No white cast, non-sticky, absorbs well, and keeps skin fresh from morning...","21 Sep, 2024",True,1
856,5,JAVALI CHETANA,go for it!!,it's gives a glowy finish look .I love this range,"4 Feb, 2024",True,0
856,4,fathima hiba,good product ,first time using it will update about it,"17 Oct, 2023",True,0
858,5,Gauri Jeswani,Good mattifying moisturiser,I apply this only on my T-zone because i have combination skin and it works so well! My nose gets mo...,"10 May, 2025",True,0
858,5,Ana Belle,Best moisturizer for dehydrated skin,My skin’s oily dehydrated. I used rich moisturizer or moisturizers that claim to hydrate a skin. The...,"17 May, 2021",False,0
858,5,KeepingItClassy9,Bye Pores,I have heard good things about the Bioderma brand so when I read they had a pore refiner I had to tr...,"27 Jan, 2020",False,0
858,5,Les1,I Love This Product,I love me using this product as a part to f my daily facial routine. My face feels and looks smoothe...,"21 Dec, 2019",False,0
858,1,MrsChrisJ6,Didn't do anything for me,"It did not help me an any way. My issue is more with enlarged or clogged pores. Though, I must admit...","6 Dec, 2019",False,0
858,5,Annie7,Excellent product,I got this product as tester. But I love this product. It give a smooth look without any effort. Wou...,"11 Oct, 2022",False,1
858,5,Nixon5,"Happy Face, Happy Life",I love the way my face feels after using it. I highly recommend my girlfriends to give this a try. T...,"7 May, 2020",False,0
858,3,Sam9,Not a fan,I have very large pores and maybe it's because my pores are to large but I don't feel like this redu...,"27 Jan, 2020",False,0
858,4,Alc4,Makeup smoother,This product helped to smooth deep pores for a smoother finish and appearance while wearing makeup a...,"11 Dec, 2019",False,0
858,4,Sarah10,Nice,Recently got to test a bioderma product and loved it so I purchased some things on my own. This was ...,"5 Dec, 2019",False,0
859,5,Sania Mann,It's a game changer product for dry hair ..,I absolute swear by this product. It's my first purchase from TIRA ..,"28 Nov, 2024",True,1
859,5,Pramila Mulki,Fantastic product,"Three years since I've been using it. Excellent product for thick, damaged & unmanageable hair. A soot...","7 Dec, 2024",True,3
859,5,Adarsh Pachera,Magical serum,No questions after using this serum from past 5 years,"26 Jun, 2024",True,1
860,5,Tse Lhamo,Omg literally the best shampoo out there!! Chief kiss,Girlies I aren't gonna lie but this and the another anti dandruff node N shampoo are magic in bottles ...,"1 Jul, 2025",True,1
860,5,Shilpa Girish,Working well,My hair gets oily after 2 days of wash and bought this shampoo recently and it is working well,"21 Jan, 2025",True,0
863,5,Santosh Stephen,Timely delivery,Good product have been using for more than a year now,"14 Aug, 2025",True,0
864,5,Shaanzeh Aga,Awesome,Ohhh this is a fantastic product A great buy,"3 Aug, 2025",True,0
864,5,Navya Sahay,Pretty,Such a pretty gloss with sparkles. Love it.,"16 Nov, 2024",True,1
864,4,Shivangi M,veey nice gloss,very hydrating and long lasting and givws nice plump,"20 Oct, 2024",True,1
864,5,Roma Malhotra,Foxy,"In love with the pigmentation and color,. Huda as always best !","13 Aug, 2025",True,0
864,5,Anvesha Rajawat,Must buy,Love how it makes the lips fuller n gives a nice shine to it.. beautiful color,"6 Jul, 2025",True,0
864,1,Yogita Zararia,The bottle is literally empty the gloss is used,"Tira has sent me a used gloss, the shall is fine I want to return this","26 Oct, 2024",True,31
864,5,Harpreet Kaur,This shade omg butterlicious,Recommend 100%,"10 Oct, 2024",True,0
865,4,MAAHIR SINGH,Nice product ,Very good,"29 Jun, 2023",False,0
866,4,Bhigishwari Uikey,It provides UVA and UVB protection within moisturizer,Good spf 30 value with in good range,"4 Dec, 2024",True,0
870,5,Ayushi Nayak,Worth it,Totally worth every penny spent. Gives nice volume and lift and the falsie effect. Would go for a full...,"15 Oct, 2024",True,1
876,5,Arshi Khursheed,Good lotion,Good lotion,"4 Sep, 2025",True,0
876,5,Prachi Kashyap,i have extremely dry skin,and this one very hydrating 💓,"13 Dec, 2024",True,1
876,5,Sakshi Khatri,All time favrt,Nivea the OG one...this is really a gud one does wat it says..the fragrance is pure nostalgia,"25 Oct, 2024",True,1
876,5,puja Bhadra,Best,Always good for super dry skin,"7 Nov, 2024",True,0
876,5,kamalpreet kaur,holygrail for the winter,it is literally the holy grail for the winter and it really got absorbed in your skin and give you a...,"24 Oct, 2023",True,2
878,5,Amandeep Matharu,beautiful eyeshadow palette,"its duo chrome shimmery eyeshadow palette, all shades are so so beautiful, from so long time i eyed on...","12 Oct, 2024",True,2
878,5,sumit sapra,eyeshadow,very very nice must buy product,"7 Oct, 2023",False,0
878,5,Sana Ali Sana,Beautiful eyeshadow palette,So beautiful eyeshadow palette,"5 Aug, 2024",True,0
880,4,Jaquline Prabu,Must be good,The product on application leaves a waxy white cast which eventually settles after some time. Maybe ...,"29 Aug, 2025",True,1
880,5,Sonam Yawalkar,Best Sunscreen,"Lightweight, non greasy sunscreen. Superb","14 Aug, 2025",True,0
880,5,Noor Reddy,no white cast for fair skin,if you're a deeper shade it will probably have a white like all physical sunscreens. but I really li...,"28 Aug, 2025",True,0
880,5,HARJOT GILL,No stock,Please bring it back to stock,"20 Apr, 2025",True,0
885,5,Veerugamer,This product is worth it,This is a good product for shaving and trimming in different shapes and sizes,"30 Apr, 2025",True,0
885,1,Jaat sahab,Wrost trimmer,My trimmer  stop working . It only work for 2 months now i am unable to use my trimmer .,"1 Dec, 2024",True,0
885,5,Gurmehar,This product is amazinggggg,My boyfriend has been using this product since a few months now and it makes his life super easy. He...,"20 Jun, 2024",False,0
885,5,Aceking,Best Value For Money,"Lovely product. Does the job well, a very good basic trimmer for everyday use","11 Jun, 2024",False,0
885,5,Shiw,Goood,"So glad I got this trimmer..my grooming sesh has become much easier after I ditched razors, it has a...","9 Dec, 2023",False,0
885,3,Meow24,Low battery backup,Not recommend this product because it has low battery backup and long charging time. Not even gettin...,"29 Dec, 2024",True,0
885,5,Dutta2407,One of the best in market,Amazing product from Philips for men beard trimming and styling.,"24 Sep, 2024",False,0
885,2,Sidddd,The product has great features and easy to use,I feel the product is quite easy to use and it's very smooth,"20 Jun, 2024",False,0
885,5,Ritzytweety123,Sleek device,Very slim…easy to grab and hold and perfect travel partner becoz it is so light. I just turn on the ...,"13 Dec, 2023",False,0
885,3,Andrue Tarzan,Good but not great,"Need more sizes of clips, Battery back up is not good in spite of 8/9 hours of charging. At least a ...","24 Nov, 2023",True,0
887,5,mariya soni,bestest,go for it .. plum's all products are just wow 👌,"26 Mar, 2025",True,1
889,5,Vishav Johal,Amazing,Good for oily skin,"21 Apr, 2025",True,0
893,4,bobmarley,LIVELY,"It’s such an energetic scent, i don’t think it’s strong enough to give a headache it’s more subtle b...","14 Dec, 2024",False,0
893,4,Smurph5,Pretty and light,I've tried other Replica perfumes and this is my favourite so far- it is very pretty and wearable bu...,"22 Aug, 2023",False,0
893,5,Rob35,Smell great,It smells really good and suits me well would recommend to friends and family,"14 Apr, 2023",False,0
893,4,marhal,Nice new perfume,"Very nice perfume, the name is spot on, makes you feel like you are on a late summer date. Sweet, fr...","31 Mar, 2023",False,1
893,5,Kamilaaa,It's a wonderful smell,"I got an example and it's as wonderful as a summer evening, blooming roses, an indescribable scent, ...","30 Mar, 2023",False,0
893,4,YasminQ,Lovely fragrance,I was sent a sample of this last year and only recently got round to trying it. It was a lovely scen...,"1 Feb, 2024",False,2
893,5,Lifesablast,Just a gorgeous fragrance,This is such a lovely fragrance.  It's has a lovely light fragrance and lasts all day on me. Would r...,"15 Apr, 2023",False,0
893,5,Eloise F,Beautiful scent,"Beautiful , unique scent, would definitely consider buying","5 Apr, 2023",False,0
893,4,Anna P-P,Worth to have it in collection.,"Absolutely love this perfume, very sweet jammy rose. Very wine and roses inspired with a unique, ear...","31 Mar, 2023",False,0
893,4,Jm22,Smells refreshing,"The perfume really smells nice,its like a clean breath of fresh garden.","29 Mar, 2023",False,0
896,4,Peeyush Nair,It's okaaaaaaaay,It's an okayish clenser,"3 Apr, 2025",True,0
898,4,Ananya Reddy,Great drugstore Product,This mascara can definitely hold up to too faced better than sex mascara. It's great for lengthening a...,"12 May, 2025",True,2
